Title Line: genotypes             
L_WS7             
L_LS8             
L_LS16             
L_LS20             
L_CS18             
L_CS28             
L_42             
L_61             
L_63             
L_89             
L_81             
L_PV10             
L_PV11             
POP             
1, 157159 111121 158160 103103 280282 154160 150152 150150 223225 194194 159161 128128 153157
1, 159159 111121 144144 103103 280280 154160 152152 150156 223225 192194 161161 128130 157157
1, 157161 119119 144150 103107 280286 154162 150154 150150 227229 192194 161161 130130 155157
1, 159161 111119 148148 107109 280282 156158 150152 150154 223223 192192 159161 128128 153155
1, 159159 119121 144150 103107 282286 154156 150152 150152 223223 192192 161161 128130 153153
1, 157159 119119 144150 107097 280282 154156 150152 154156 223223 190194 161161 130130 157157
1, 157159 117119 150150 107107 280282 154156 152152 150152 223225 190192 161161 130130 153155
1, 157161 117117 148150 107109 280282 154154 152152 150152 223223 192198 161161 128130 151155
1, 157157 111117 148150 103107 280280 156164 150152 150154 225225 192192 159159 128128 155157
1, 155157 119119 148148 103103 280280 154156 150152 160164 223225 192194 159159 128130 157157
1, 159159 111111 144150 103107 280282 154160 152152 150156 221223 192192 159161 128128 155157
1, 157157 119119 148148 107109 282286 154154 152154 150154 223223 186196 161161 128128 153155
1, 157157 117121 150162 103107 282282 154156 152152 158162 223223 196196 159161 128128 153159
1, 159159 111117 150158 105109 280282 154156 152152 154154 223227 190192 161161 128130 157157
1, 157159 111119 148154 105105 280280 156156 150152 154158 225225 192196 159161 128130 151155
1, 159163 119119 144148 105107 280282 152160 152152 150162 223225 190192 159161 128128 153157
1, 157161 111113 144148 105107 280282 160160 146150 150160 223225 194196 159161 128128 153157
1, 159161 121123 144150 103105 282286 154156 152152 150152 225231 190196 159159 128128 155155
1, 159159 119121 144148 105107 282282 154160 142142 150158 225229 192196 159159 128128 155155
1, 159159 119121 148150 105107 280282 154160 146154 158158 225229 192196 159159 128128 153153
1, 159159 111119 148150 105107 280286 154160 150152 154158 221223 192196 159159 128128 153157
1, 159159 119119 148150 105105 280286 154160 150152 150158 221227 192196 159161 128128 157157
1, 159159 119119 148148 107109 280282 154160 142152 150158 225225 192192 157159 128128 153153
1, 159159 111113 144144 105111 280286 154154 142152 158162 221225 186196 159159 128128 153153
1, 159159 111119 144150 107107 282286 154160 152152 150150 225225 196196 159161 128128 149155
1, 159159 111123 148148 107109 280282 154154 142152 150154 223225 186196 157159 128128 155157
1, 159159 111119 148150 109109 280280 154154 152152 156164 223227 190194 159161 128128 153153
1, 159159 121121 150156 107107 280282 154154 152158 150154 223225 192194 159161 128128 155155
1, 157159 117121 144156 107109 280280 154160 152154 158170 223225 192192 161161 128130 155157
1, 159159 111111 148148 105107 280280 156160 152154 154158 225227 190190 161161 128128 153155
1, 159159 119123 148148 109109 280280 160160 152154 150158 225225 192194 161161 128128 153155
1, 159159 113121 148152 105111 280282 154154 152152 154158 223223 192196 161161 128128 153153
1, 159159 111111 144148 105105 280280 154154 152158 156158 223225 196196 159161 128128 153155
1, 155159 111123 150150 105107 280282 152154 152152 158158 225227 192194 159159 128128 153153
1, 159159 109123 148150 103107 280282 154160 152152 150150 223229 192194 161161 128128 153157
1, 159159 111123 148150 103103 280280 152154 142158 150150 225225 190192 161161 128128 155157
1, 159159 111117 146148 107111 282286 156158 152158 150170 223225 192194 159161 128128 157157
1, 155163 119123 146148 103107 282286 154154 152154 154154 223223 194194 157159 128128 153155
1, 157159 119123 148150 103109 280282 154154 152154 150154 225229 192194 159161 128130 157157
1, 159159 119119 150150 105107 280282 152154 148152 154162 223223 196196 159159 128128 153153
1, 157157 111121 148152 105107 280282 152160 152156 150154 223225 194196 161161 128128 157157
1, 157159 111121 146156 105107 280280 154154 152154 150150 221227 190196 157161 128128 153157
1, 157157 111121 150156 109111 280282 154156 152152 150154 223225 192194 159161 128128 153153
1, 159161 111123 148148 103105 280282 154160 152152 154168 225225 190194 159159 128128 155155
1, 157159 111119 144150 105107 280286 154160 150152 150150 223223 196196 159159 128128 157157
1, 159159 111117 150150 105107 282286 154156 146158 154154 223227 192192 159161 128128 153153
1, 159159 111113 144150 103107 280280 154154 152152 150150 225227 192194 159161 128128 153153
1, 155159 111119 144150 107107 282282 154154 146152 150150 223223 190192 161161 128130 155155
1, 157159 111119 144148 103105 280282 154160 152158 156156 225227 192196 159161 128130 153157
1, 159159 111121 144148 105105 280286 154160 152158 154156 223227 192196 159161 128128 155157
1, 159159 111111 150150 107109 282282 154154 152154 150150 225225 192194 159161 128128 155157
1, 155159 115119 148150 105107 280286 154160 148152 150156 223223 190196 159161 128130 153157
1, 159159 111119 144150 107109 280282 160160 148158 150156 225227 194196 159161 128130 157157
1, 159159 111111 148148 107109 280280 154160 152152 150158 225227 192194 159159 128128 157157
1, 159159 111121 144150 103113 280282 154160 146152 156162 225231 192196 159159 128128 155157
1, 159159 111119 144148 107107 282286 160160 152158 156156 225225 190194 159159 128128 157157
1, 159159 119121 148148 105107 280280 154154 146152 152156 223225 190192 159161 128128 153157
1, 159159 111119 148150 107107 280282 154154 146152 152154 223225 190192 159159 128128 153155
1, 159159 111121 148148 105105 280282 156160 152152 150158 225225 194196 159161 128130 153157
1, 157159 111121 144150 107111 282286 154160 146152 150150 227227 192196 159159 128128 155157
1, 159159 111119 148150 105111 282282 154154 152152 150156 225227 190196 159161 128128 157157
1, 157159 111119 144148 107111 280282 152154 152152 156158 225227 192196 159161 128128 153157
1, 159159 111119 148150 107097 282282 160160 150152 154156 223225 192194 159161 128130 157157
1, 157159 111119 144150 107107 282282 160160 142152 150154 223225 192194 159159 128130 153157
1, 159159 111121 144144 105107 282286 154160 152158 150150 223227 190196 159161 128130 155157
