num_alleles_mean num_alleles_mean.CIlow num_alleles_mean.CIhigh num_alleles_sd num_alleles_sd.CIlow num_alleles_sd.CIhigh exp_het_mean exp_het_mean.CIlow exp_het_mean.CIhigh exp_het_sd exp_het_sd.CIlow exp_het_sd.CIhigh obs_het_mean obs_het_mean.CIlow obs_het_mean.CIhigh obs_het_sd obs_het_sd.CIlow obs_het_sd.CIhigh mean_allele_size_sd mean_allele_size_sd.CIlow mean_allele_size_sd.CIhigh sd_allele_size_sd sd_allele_size_sd.CIlow sd_allele_size_sd.CIhigh mean_allele_size_kurtosis mean_allele_size_kurtosis.CIlow mean_allele_size_kurtosis.CIhigh sd_allele_size_kurtosis sd_allele_size_kurtosis.CIlow sd_allele_size_kurtosis.CIhigh mean_allele_range mean_allele_range.CIlow mean_allele_range.CIhigh sd_allele_range sd_allele_range.CIlow sd_allele_range.CIhigh mratio_mean mratio_mean.CIlow mratio_mean.CIhigh mratio_sd mratio_sd.CIlow mratio_sd.CIhigh prop_low_afs_mean prop_low_afs_mean.CIlow prop_low_afs_mean.CIhigh prop_low_afs_sd prop_low_afs_sd.CIlow prop_low_afs_sd.CIhigh
7.160285714285714 6.666666666666667 7.619047619047619 2.3589778589635975 1.9395630337539334 2.8091050160902826 0.8113066928452156 0.7850762658864716 0.8337549756744802 0.11590829047215574 0.08908822862335584 0.1505980676396816 0.8063511337868481 0.7535681216931216 0.8560978835978836 0.15452192270565715 0.10971323364412001 0.20503817012811254 3.2349562874297186 2.959410013366245 3.483425648948939 1.6744803652362745 1.3645195437370636 1.9586587700334603 3.1286363037571965 2.424114517981194 3.9833677444733215 2.077857055643692 0.8393327422596848 3.5976034657738745 10.907809523809524 9.857142857142858 11.952380952380953 5.71130665065574 4.587638598906005 6.668055844643523 0.6707653400898319 0.6123395399060625 0.7252745902379396 0.18876305573148017 0.15912637701961857 0.21966725291917685 0.26343609935038503 0.025396825396825397 0.36367750635607776 0.19378068338095214 0.08728715609439695 0.2438148103394536
9.6401 8.7 10.6 2.321681381539782 1.548560603189768 3.2041639575194445 0.8803892156862745 0.8526315789473684 0.9052631578947369 0.07080586831684134 0.036813238231231546 0.11962117594594249 0.8667544444444445 0.7999444444444446 0.93 0.1156558340078486 0.06324555320336757 0.18379486753433422 3.8669041445127776 3.282337993710757 5.18641485098685 1.870949983892294 0.849580371852344 5.449047902038115 3.5142142228113755 2.5146340890911754 4.837339579864579 2.3707746422867366 0.7228915225181118 4.55394608993696 14.301406666666667 11.5 21.35125 7.849492175521295 3.165920381827681 28.245278562323218 0.7119769254747832 0.619767540485584 0.8037060826310402 0.20548202719289502 0.12869950977473496 0.28545358106354196 0.47913377644414407 0.38870478132978137 0.5662308039183039 0.15494366428095305 0.08361271079076961 0.23485903342472783
4.5609 4 5.1 2.0821062699299038 1.4943410647698898 2.6750389208902585 0.6123162907371267 0.5540507317759639 0.6665872831588776 0.2251134590220453 0.1614327018087279 0.2896798464440145 0.5825811507936508 0.49 0.6778253968253969 0.2423611952694028 0.16202380210234152 0.31940682009692656 1.5203677468782808 1.310676376926414 1.7230095563336545 0.913684419293207 0.7156363558498631 1.1126398388972776 4.07280324182241 2.797908541973561 5.875880327948384 3.2744301999201237 1.1153060357832172 5.77994739463898 4.997861111111111 4.2 5.8 2.8261741701442102 2.1627528381628154 3.5659243338317825 0.7961758077570578 0.7234682539682541 0.8760465367965369 0.1849582346522192 0.13243224913668475 0.237379836169712 0.16634675324675324 0.056589285714285786 0.28702876984126985 0.20368853142192492 0.12046621024077198 0.28290442423380374
4.696 4 5.4 2.320063963558256 1.5157417040255312 3.1634547513435747 0.5894084210526316 0.5031052631578947 0.6642368421052632 0.2747630473440021 0.19013370569583438 0.34925920264274796 0.5762 0.45999999999999996 0.7000000000000001 0.28445511009172847 0.17888543819998318 0.3782192892055161 2.0673434473694305 1.7228902447840648 2.3854825715147103 1.2878892255484462 1.0330590002489655 1.5537155758572982 4.486153484872487 2.2899673845595667 7.001447221704626 4.324287460824604 1.1345867500446116 7.533971664795688 6.7579 5.2 8.5 4.069309308566898 2.8722813232690143 4.848194475427301 0.6885162071262071 0.5611471861471862 0.8100521978021978 0.19969495875045892 0.10048390911978013 0.2539510621447362 0.270931443001443 0.115 0.43573809523809526 0.19401891538614877 0.09309493362512627 0.29198733537958127
6.936529411764706 6.411764705882353 7.529411764705882 2.2769930587649214 1.8627537185106855 2.717284955001497 0.7941773603169934 0.7674286906157239 0.8178659523664987 0.09815932298430095 0.07192539486989208 0.13617357315151854 0.7417426937441643 0.6926184640522876 0.7895588235294118 0.21787232143990126 0.18475655738931812 0.24942296771270533 2.7945233112455607 2.6533278832134344 2.934967004007313 1.2677697529458194 1.0957182168516377 1.4244103755023847 2.9311822268340038 2.5413841994887325 3.353142804233644 1.6034972021512575 0.9442349740766357 2.7678169121830134 9.14306862745098 8.529411764705882 9.764705882352942 4.247015473787487 3.5861252233639385 4.894361980057894 0.7231025123295969 0.6826977609508036 0.7644868885814492 0.14752143239863688 0.11327799051313638 0.1793142773414682 0.3110057788616612 0.24734641583906292 0.37924522373051783 0.21985389258129687 0.16865293302401232 0.26439511668098825
5.144615384615385 4.461538461538462 5.769230769230769 2.220023024609621 1.6009801633371419 2.9333942825281967 0.6768582995951417 0.6323785425101215 0.7157894736842105 0.187389721485442 0.13077598998777745 0.249368350912414 0.6221923076923077 0.5538461538461539 0.6923076923076923 0.21650990097650602 0.15275252316519466 0.2773500981126146 1.492953083388805 1.280719325499279 1.7213191653329287 0.9062522853052735 0.6303790614134666 1.2039398772504288 3.5992794286172036 2.713211360379861 4.7896853525770675 2.326725258707339 0.989365929642537 4.50240175952049 5.394285256410257 4.384615384615385 6.3076923076923075 3.592220021241061 2.3314323362693252 4.767965018091821 0.8726079358393364 0.8132514120494889 0.9341501554001553 0.15837489414175657 0.1059353816440425 0.22129077789109897 0.2703313220967067 0.18065247252747257 0.36546765734265735 0.20629918619018314 0.14238559280384944 0.26174175434696345
5.421461538461538 4.846153846153846 6 1.3274934306628816 0.8770580193070292 1.8010857692582416 0.7432510305450946 0.706210341086502 0.7753077452303457 0.0842814946142009 0.05134262523119716 0.12782266851621277 0.7405149267399267 0.6666452991452991 0.8145299145299145 0.14642820895628184 0.08822659406419132 0.20881561552576644 2.247348784346286 2.028939919961751 2.476282109502422 1.0951737039577634 0.7494773463577992 1.469912121069694 2.9135787315979753 2.2415408520573457 3.8058180747031694 1.7628949537302063 0.7631249644682228 3.381249155001794 6.993615384615385 6.153846153846154 7.924999999999999 3.4086233999513977 2.1387717993274356 5.060403376470126 0.7391836990992752 0.6725111373669066 0.8024091839533016 0.20494788401589786 0.15854274951519523 0.24486693370135287 0.2316004412254412 0.13479395604395603 0.3258882783882784 0.18632546868330924 0.12919660242968004 0.2424859205638206
8.760142857142856 7.853571428571431 9.714285714285714 2.650111458452388 1.864454471471609 3.4368444975562698 0.8612468217111406 0.8300685537372844 0.8879699248120301 0.09456331342113913 0.053733452030331454 0.145231341866102 0.8525138888888889 0.771388888888889 0.9285714285714286 0.1400859429683827 0.06900655593423541 0.2340126166724879 3.5882744594369513 3.139370579468957 4.044658111894391 1.6189210758997377 1.2606989697202617 1.9891528772650946 2.959846353098158 2.2104931876456435 4.0150996274216215 1.410377256124424 0.4964410190799246 2.952949453296112 12.355 10.428571428571429 14 5.243164377193993 3.7285891384892884 6.506955085076296 0.7006259187669296 0.6168239863728585 0.7840122534107496 0.16570767784969223 0.08924521516706974 0.2305606627889766 0.38088086278800565 0.24047052154195012 0.5046250773036487 0.1872706143050521 0.08109331869568467 0.28812086638561785
5.3445 4.833333333333333 5.833333333333333 2.0843277265000455 1.5447859516333116 2.678477631835372 0.6676374737434335 0.6182931286549708 0.7140570175438596 0.20472981557518827 0.15781913565873865 0.2568114951465413 0.6837090277777778 0.610162037037037 0.75 0.23400822280354494 0.16695820391936042 0.296900687635981 1.8034380597305484 1.5467505197331648 2.0771404295034688 1.041476558936051 0.7562731098599386 1.4084960049585318 3.890560559236023 2.83488594776371 5.336168230112223 2.5984009747832504 1.0166269758071314 4.9621905442989105 6.310481060606061 5.125 7.5 3.9611992460720225 2.189420152931046 6.238235126159623 0.8020931519892722 0.7197827621545695 0.8805756770910118 0.2056230186207179 0.1555767250760906 0.25451694167458144 0.24063510124135123 0.1314880952380953 0.34981105699855697 0.19691698531662946 0.13588639454110624 0.2603455889706992
4.7164090909090906 4.318181818181818 5.090909090909091 1.897918671980641 1.4651985208426521 2.3600090267403484 0.6245587574663038 0.5894677033492823 0.6586124401913875 0.19605060776293845 0.15680247649600634 0.2367792020941602 0.6239454545454546 0.5666287878787879 0.6772727272727272 0.22779424323087183 0.17653468861945568 0.2746850833876735 1.6576931756519402 1.5132018263881621 1.8094633299593808 1.4946222425298425 1.2885762349377579 1.7151544358460762 3.7562110831675657 2.9411917398409093 4.825344755541994 2.7894698205555355 1.328034124743784 4.701914022925655 5.454638528138529 4.862500000000001 6.318560606060606 4.18476580509433 3.379552342535248 5.892499901742936 0.8394530448346318 0.788442069294342 0.8820771085366146 0.20695097105870155 0.17449248825242297 0.23915468403053264 0.26878279435211255 0.1965577036599765 0.342343647514102 0.2014565654458419 0.15405794556547292 0.24467351794383782
