tip_label,species,latin,common,harem_size,male_weight,female_weight,male_length,female_length,IUCN_rating,Abundance,BreedingType,birth_mass,breeding_season_length,lactation_length,life_span_years,latitude,rel_birth_weight,log_male_weight,log_female_weight,Longevity,Generation_time,Age_primiparity,g2,CIlow,CIup,p_val,num_alleles_mean,num_alleles_mean.CIlow,num_alleles_mean.CIhigh,num_alleles_sd,num_alleles_sd.CIlow,num_alleles_sd.CIhigh,exp_het_mean,exp_het_mean.CIlow,exp_het_mean.CIhigh,exp_het_sd,exp_het_sd.CIlow,exp_het_sd.CIhigh,obs_het_mean,obs_het_mean.CIlow,obs_het_mean.CIhigh,obs_het_sd,obs_het_sd.CIlow,obs_het_sd.CIhigh,mean_allele_size_sd,mean_allele_size_sd.CIlow,mean_allele_size_sd.CIhigh,sd_allele_size_sd,sd_allele_size_sd.CIlow,sd_allele_size_sd.CIhigh,mean_allele_size_kurtosis,mean_allele_size_kurtosis.CIlow,mean_allele_size_kurtosis.CIhigh,sd_allele_size_kurtosis,sd_allele_size_kurtosis.CIlow,sd_allele_size_kurtosis.CIhigh,mean_allele_range,mean_allele_range.CIlow,mean_allele_range.CIhigh,sd_allele_range,sd_allele_range.CIlow,sd_allele_range.CIhigh,mratio_mean,mratio_mean.CIlow,mratio_mean.CIhigh,mratio_sd,mratio_sd.CIlow,mratio_sd.CIhigh,prop_low_afs_mean,prop_low_afs_mean.CIlow,prop_low_afs_mean.CIhigh,prop_low_afs_sd,prop_low_afs_sd.CIlow,prop_low_afs_sd.CIhigh,IAM_ratio,IAM_Wilc_Exc,TPM70_ratio,TPM70_Wilc_Exc,TPM80_ratio,TPM80_Wilc_Exc,TPM90_ratio,TPM90_Wilc_Exc,SMM_ratio,SMM_Wilc_Exc,nloc,nind,short,bot,neut,common_abbr
Odobenus_rosmarus,atlantic_walrus,Odobenus rosmarus,Walrus,5,1050,655,300,250,vulnerable,19e3,ice,63.4,50,730,40,75,0.08527236045729657,3.0211892990699383,2.871280972857973,14600,5530,1825,0.008006019020760702,0.002896636838097616,0.018967804905549425,0.4,4.309,3.6666666666666665,5,2.0144102801532697,1.3662601021279464,2.7873210921500777,0.5878293931587275,0.5124955208691664,0.6592280486756106,0.2539587488245688,0.1682223754691475,0.33923142757761343,0.5552794973544973,0.43748842592592596,0.6746130952380953,0.26405720245186703,0.14747113047734492,0.3663226133790833,1.6072373400356037,1.3382272289255577,1.8966559111139332,0.9878022133620046,0.7384928462664954,1.2259350182199424,4.285726060378837,2.4236927840359006,6.97622612353008,3.8612515484441183,0.9371077452859541,7.281405859110802,5.052433333333333,4.166666666666667,6,2.7262664749154215,2.06498237633584,3.3714487489307423,0.746141165963666,0.6492063492063492,0.8489166666666667,0.19703080978299387,0.11788250101431136,0.25582517076309785,0.15827510221260221,0.023809523809523808,0.30743055555555554,0.20612882454958242,0.05832118435198043,0.32008257971547427,0.8333333333333334,0.02344,0.6666666666666666,0.28125,0.6666666666666666,0.34375,0.5,0.57813,0.16666666666666666,0.98438,6,623,W,0.639,0.361,Walrus (W)
Callorhinus_ursinus,northern_fur_seal,Callorhinus ursinus,Northern Fur Seal,36.4,227,44.75,213,135,vulnerable,129e4,land,5.8,45,118,26,54.5,0.134648868253047,2.3560258571931225,1.6342252861200661,12775,4745,2007,0.00391097838321719,8.007672933059264e-4,0.007157788403968296,0.3,7.820625,6.875,8.75,2.3402595238051975,1.4880476182856899,3.2071349029490928,0.8036104257971131,0.7597619969040249,0.845687886996904,0.2010588933133777,0.10726358343318912,0.3080796849337685,0.7373749007936508,0.65,0.8180555555555555,0.2769901188530263,0.18667956843891922,0.36663347850609196,4.028847661273722,3.1159940824105763,4.778163357621401,2.056921227465946,0.9834193424892286,3.2752953171212207,3.461958988900893,2.230571720239989,5.33916761154942,2.5178375804747306,0.5798428699686138,5.671118712915578,13.346785714285714,10.375,15.125,6.355914652051405,3.2261998338413758,7.959813478453108,0.617410827862022,0.5342625286276035,0.7232875475595095,0.24227444709137777,0.16964180064589673,0.3068959076192856,0.2418354464979465,0,0.4569088203463203,0.21278526284978821,0,0.31483795313594404,0.875,0.09766,0.75,0.23047,0.75,0.37109,0.5,0.52734,0.125,0.99609,8,492,NFS,0.32,0.68,Northern Fur Seal (NFS)
Eumetopias_jubatus,stellers_sea_lion,Eumetopias jubatus,Steller Sea Lion,11.8,1e3,287.55,300,240.15,near threatened,78e3,land,21.1,45,320,30,57,0.07501555417296242,3,2.4491311333577364,11461,3650,2420,0.0030473952434229012,-5.531511874555249e-5,0.004507638776702062,0.1,4.689692307692308,4.230769230769231,5.153846153846154,1.6529594748354266,1.2351684199496948,2.0970064133034736,0.6578327347898852,0.611336032388664,0.6983826010161149,0.1893870643286782,0.13833408666495478,0.24312293963664316,0.6408907203907204,0.5615384615384615,0.7230769230769231,0.21853569041475288,0.1570346350460753,0.281251780621144,1.5947079840047322,1.4504945418949993,1.7790669330013467,0.8629830805540608,0.7389359112245479,1.0477009678557927,3.238417543912941,2.319822409477417,4.446510724641659,2.5873694063963244,0.9499953462259667,4.744604859456559,5.014987179487179,4.383333333333335,5.846153846153846,2.308689661695924,1.640825308284734,3.1886215358255847,0.8255125689837228,0.7621978021978022,0.8852678571428572,0.20197884436430535,0.16849126726382263,0.24229100426717315,0.2078312271062271,0.11088141025641025,0.29948717948717946,0.19554603199633702,0.13766129430636573,0.2543989795652649,0.9230769230769231,0.00116,0.6923076923076923,0.05493,0.6153846153846154,0.1698,0.5384615384615384,0.5,0.3076923076923077,0.98669,13,668,SSL,0.39,0.61,Steller Sea Lion (SSL)
Zalophus_californianus,california_sea_lion,Zalophus californianus,California Sea Lion,16.2,289,86,225,180,least concern,226e3,land,8.3,60,330,17,33,0.09595375722543353,2.4608978427565478,1.9370161074648142,11990,5307,2328,-5.394045113422674e-4,-0.0031231354301932326,0.0020460919078315767,0.7,5.421666666666667,4.833333333333333,6,1.3649738593830327,0.90033663737852,1.874873733122184,0.7433998166772741,0.7043769586107048,0.7764961730306158,0.08532222262370287,0.051370104368449326,0.13016208204644106,0.7405003637566138,0.6650727513227512,0.8148379629629631,0.146686353739776,0.08414489451925479,0.2116890404996419,2.231901835416854,2.009325880567799,2.4586483683804232,1.1220160657254976,0.74723050559959,1.5316455578376673,2.898631298260698,2.216304524683364,3.8862805449432467,1.774711769494021,0.7630791172736069,3.42548937539587,6.915416666666666,6.083333333333333,7.916666666666667,3.491824704437625,2.151461800448216,5.2995317596260065,0.7492919210282776,0.677972056878307,0.8169667658730159,0.20910629233088585,0.16398304233171954,0.24946445106205478,0.23121415043290042,0.13191468253968258,0.3319593253968254,0.1870107680293765,0.12529166984520815,0.24744259512468822,0.9166666666666666,2.4e-4,0.6666666666666666,0.10181,0.6666666666666666,0.31104,0.5833333333333334,0.6333,0.25,0.99329,12,347,CSL,0.491,0.509,California Sea Lion (CSL)
Zalophus_wollebaeki,galapagos_sea_lion,Zalophus wollebaeki,Galapagos Sea Lion,13.5,200,78,NA,NA,endangered,9900,land,4,180,545,20,0,0.05228758169934641,2.3010299956639813,1.8836614351536176,NA,3650,2285,-1.267359219306874e-4,-0.0014571598294321059,6.222839859884423e-4,0.6,4.727590909090909,4.363636363636363,5.090909090909091,1.9220093911544212,1.497472618255253,2.3581396117995452,0.6251987866278887,0.5873145933014354,0.6600478468899521,0.1958792178589451,0.15489079766660752,0.2370468454198204,0.6254830808080808,0.5636363636363636,0.6818181818181818,0.22685324594496173,0.17775198521541152,0.2746160230088089,1.6660844563700454,1.525242211028801,1.8353891098847308,1.5022944824455664,1.2937940572927167,1.7205642682966058,3.7594396641832772,2.959899326614266,4.722952764906556,2.7727610313940034,1.324592292886459,4.699859871639641,5.49179329004329,4.863636363636363,6.363636363636363,4.246501491867368,3.462851713738547,5.9537584563636985,0.8382414333276994,0.787707338617265,0.8798043339236521,0.20810946873894556,0.17998928054040989,0.24219222638140075,0.26920964256702895,0.1904085497835498,0.3409360242030696,0.2029222417494393,0.15579720794988147,0.2480122216218176,0.8181818181818182,2e-5,0.5909090909090909,0.52537,0.45454545454545453,0.85489,0.2727272727272727,0.99668,0.09090909090909091,1,22,781,GSL,0.134,0.866,Galapagos Sea Lion (GSL)
Arctocephalus_pusillus,australian_fur_seal,Arctocephalus pusillus,Australian Fur Seal,10.2,307,84,215.6,157.2,least concern,12e4,land,7.8,60,330,18,39,0.10176125244618395,2.4871383754771865,1.884512159190394,9691,3588,1095,0.012751348700343224,0.0017712702591155967,0.037031695990714944,0.3,4.7126,3.9950000000000045,5.4,2.326313471570916,1.4832396974191326,3.24037034920393,0.5876168421052631,0.508421052631579,0.6631578947368421,0.27726278212271493,0.1965252491131053,0.3496312841475342,0.57126,0.44,0.7,0.28515560157568653,0.17874342926390588,0.3781534080237807,2.0699060725331653,1.7231742352134074,2.3856515425902662,1.3002766334139058,1.0132417885292306,1.5851386163942671,4.475717881271783,2.1101259046495966,7.003325798616834,4.27303513224233,0.791745804129308,7.432567231066125,6.7651,5.195000000000005,8.5,4.063801675264729,2.8722813232690143,4.868264577855234,0.6913925567488067,0.562859015984016,0.816486111111111,0.19664908402867265,0.07407614647940008,0.25219432905207756,0.26946776334776334,0.09714285714285714,0.4433333333333333,0.1945226633722631,0.08775113171006084,0.2900170034117463,0.8,0.10938,0.4,0.89063,0.2,0.95313,0.2,0.96875,0,1,5,183,AFS,0.358,0.642,Australian Fur Seal (AFS)
Otaria_flavescens,south_american_sea_lion,Otaria byronia / Otaria flavescens,South American Sea Lion,6,300,144,234.88,188.86,least concern,25e4,land,13,180,548,20,42,0.09187279151943463,2.4771212547196626,2.150756439860309,9819,2555,1460,0.001085668136641571,-0.0012696846164762577,0.0043552878982697,0.4,4.9176190476190476,4.523809523809524,5.28690476190476,1.9566328163721145,1.5916074362474302,2.364418784918651,0.6702786461143162,0.635750405425328,0.7015037593984962,0.16547639822028604,0.13068124583175592,0.20432268263690878,0.6643142479213908,0.6047619047619047,0.7264814814814815,0.20316410441248114,0.15448543761448524,0.2508273228404747,1.9479366360212873,1.7488353944629178,2.1179443298902467,1.4519535512240473,1.0680816661944614,1.7747890014946408,3.070249751133859,2.4728312927531086,3.8147980549093026,2.163794616850733,1.182910890972283,3.6657295991324386,6.190491341991342,5.545454545454546,6.773863636363635,4.475698041020526,3.7128825727119112,5.179269992263395,0.7727757760004853,0.7321224146224147,0.8148511012796726,0.21024734830471087,0.1811978875914022,0.2373291237182693,0.20144728102585246,0.11165391156462588,0.29262729334157905,0.19838987198426503,0.15323097780886885,0.2440352145736472,0.9545454545454546,2e-5,0.7727272727272727,0.00184,0.6818181818181818,0.04587,0.4090909090909091,0.73824,0.18181818181818182,0.99985,22,270,SASL,0.407,0.593,South American Sea Lion (SASL)
Phocarctos_hookeri,new_zealand_sea_lion,Phocarctos hookeri,New Zealand Sea Lion,12.9,364,183,225,180,endangered,9880,land,7.6,30,365,23,50,0.05105811219348337,2.561101383649056,2.1727488389827436,NA,3650,NA,-7.718635705821209e-4,-0.004721325420838848,0.003087294921829543,0.6,4.846466666666666,4.4,5.266666666666667,1.8985139728995066,1.3345232785352157,2.463060426921489,0.6829283556931545,0.6466545694301111,0.716776172457287,0.13760951988580616,0.1026527836005292,0.18604658698515306,0.6735053703703704,0.6066481481481482,0.74,0.1762269349289827,0.11872336794093274,0.2353428163310387,1.7127779207912044,1.5265209126753485,1.8980450330167105,0.9714108602080179,0.7287435499288413,1.2269460022333538,3.159802941052971,2.457832410167243,4.070138403963541,1.8034808722596727,0.8630932340827446,3.160384118913729,5.847166666666666,5.066666666666666,6.566666666666666,3.8231427105084856,2.708627686571172,4.6685304074762035,0.7872887222639571,0.729679963798385,0.8475165379283026,0.2086694387904562,0.16346045719897978,0.2455906882262869,0.2313926911976912,0.1258690476190476,0.32471416546416537,0.1821383874931576,0.1284145491131153,0.23023715950353918,1,2e-5,0.8,5e-4,0.8,0.01279,0.5333333333333333,0.2106,0.4,0.93231,15,205,NZSL,0.463,0.537,New Zealand Sea Lion (NZSL)
Arctocephalus_townsendi,guadalupe_fur_seal,Arctocephalus townsendi,Guadalupe Fur Seal,6.2,145,49.25,NA,NA,least concern,2e4,land,5.2,45,285,23,29,0.10558375634517767,2.161368002234975,1.6924062348336306,8760,3650,NA,2.6017585456239445e-4,-0.0013548053970903445,0.0022709711240485432,0.8,5.7691333333333334,5.333333333333333,6.2,2.0784112064697764,1.5023790657297036,2.695675549220764,0.7677299334938654,0.7376424148606812,0.7936856438481825,0.09070153039667501,0.06230073046072615,0.12975025284865552,0.7751688888888889,0.7118148148148149,0.8385185185185186,0.1488035840670364,0.09904304018720252,0.20319682361923122,3.1380655706336036,2.825337298832091,3.3964289462529758,2.3224920693001074,1.8443598293563002,2.74069480921002,2.532194569317455,2.065956802571065,3.187374295218011,1.3502042826935647,0.6376070650066596,2.5818457963240444,9.360666666666667,8.666666666666666,9.933333333333334,6.985983616072479,6.254216154351251,7.713315635654883,0.677285812041322,0.640351041168976,0.7168320457320457,0.2334868016198644,0.20539087994041977,0.2622897840747649,0.21977139083139083,0.14692063492063495,0.29444095719095714,0.18915268167494634,0.13353813152107713,0.24123012037061567,1,2e-5,1,2e-5,0.9333333333333333,3e-5,0.9333333333333333,8e-5,0.6,0.12619,15,224,GuaFS,0.95,0.05,Guadalupe Fur Seal (GuaFS)
Arctocephalus_gazella,antarctic_fur_seal,Arctocephalus gazella,Antarctic Fur Seal,10.3,155,38.2,185.9,128.75,least concern,5e6,land,5.3,30,116,23,54,0.1367741935483871,2.1903316981702914,1.588271706842329,8395,3342,1278,0.0021572554220730122,2.8421758372718656e-4,0.003544371755280829,0.1,7.160285714285714,6.666666666666667,7.619047619047619,2.3589778589635975,1.9395630337539334,2.8091050160902826,0.8113066928452156,0.7850762658864716,0.8337549756744802,0.11590829047215574,0.08908822862335584,0.1505980676396816,0.8063511337868481,0.7535681216931216,0.8560978835978836,0.15452192270565715,0.10971323364412001,0.20503817012811254,3.2349562874297186,2.959410013366245,3.483425648948939,1.6744803652362745,1.3645195437370636,1.9586587700334603,3.1286363037571965,2.424114517981194,3.9833677444733215,2.077857055643692,0.8393327422596848,3.5976034657738745,10.907809523809524,9.857142857142858,11.952380952380953,5.71130665065574,4.587638598906005,6.668055844643523,0.6707653400898319,0.6123395399060625,0.7252745902379396,0.18876305573148017,0.15912637701961857,0.21966725291917685,0.26343609935038503,0.025396825396825397,0.36367750635607776,0.19378068338095214,0.08728715609439695,0.2438148103394536,1,0,0.9523809523809523,0,0.9047619047619048,0,0.9047619047619048,2e-5,0.6190476190476191,0.43244,21,246,AntFS,0.829,0.171,Antarctic Fur Seal (AntFS)
