loci	ind	k	runs	elpdmean	elpdsd	elpdmin	elpdmax	lnk1	lnk1max	lnk1min	lnk2	lnk2max	lnk2min	deltaK
15	893	1	5	-47942.46	0.0547722557497196	-47942.5	-47942.4	NA	NA	NA	NA	NA	NA	NA
15	893	2	5	-47484.94	8.13406417481579	-47494	-47471.7	457.519999999997	465.599291919063	449.440708080931	77.3600000000079	96.5580544964995	58.1619455035162	9.51062080866357
15	893	3	5	-46950.06	35.4114105903735	-46991.6	-46912.2	534.880000000005	562.157346415562	507.602653584447	810.720000000008	1096.38674388361	525.053256116402	22.8943153205086
15	893	4	5	-47225.9	348.355500889537	-47613	-46943.5	-275.840000000004	37.1040902991601	-588.784090299168	410.760000000002	496.326963510127	325.193036489877	1.17914027179451
15	893	5	5	-47090.98	120.978374100499	-47277.3	-46972.9	134.919999999998	362.297126789037	-92.4571267890404	1252.99999999999	1692.73411520751	813.265884792478	10.3572230104457
15	893	6	5	-48209.06	788.089616097052	-49194.6	-47277.9	-1118.07999999999	-450.968758003441	-1785.19124199655	488.539999999994	975.238139350524	1.84186064946334	0.619904120066252
15	893	7	5	-48838.6	607.676513451029	-49884.2	-48333.4	-629.540000000001	-449.126897353978	-809.953102646024	312.439999999995	365.158469061302	259.721530938688	0.514155135313081
15	893	8	5	-49155.7	479.981879866313	-49974.4	-48715.8	-317.100000000006	-189.40536641529	-444.794633584722	2612.89999999999	4079.13714555215	1146.66285444783	5.44374716963846
15	893	9	5	-52085.7	2073.91365900319	-55615.5	-50613.3	-2929.99999999999	-1336.06822086312	-4523.93177913687	3288.55999999999	4437.16354098209	2139.95645901789	1.585678355376
15	893	10	5	-51727.14	1628.58542084841	-53984.2	-50090.9	358.559999999998	803.888238154777	-86.7682381547813	NA	NA	NA	NA
